Date,Open,High,Low,Close,Volume
2023-01-02,419.58025757747345,425.20193471115005,419.5338089192594,424.3191833496094,42500
2023-01-03,424.31921278535634,427.6643387599173,421.2528638502216,425.480712890625,38920
2023-01-04,425.48068382983314,426.45636086578065,419.06920935804806,425.29486083984375,93545
2023-01-05,424.6443840735087,424.6443840735087,414.3767358013752,417.9076843261719,35478
2023-01-06,418.2793599357932,420.416536876414,414.9807113920718,416.839111328125,40547
2023-01-09,420.8811970532356,422.08914584165336,415.5382964729615,418.7904968261719,156915
2023-01-10,417.3037343464023,425.3413088421027,417.3037343464023,424.5514831542969,48564
2023-01-11,425.29486043928154,426.50280912234456,423.5758347311271,425.75946044921875,29689
2023-01-12,422.2284853566329,426.40988546584526,420.0448596282129,423.43646240234375,27735
2023-01-13,420.1377839575265,426.0382097641419,420.1377839575265,424.5050354003906,43692
2023-01-16,425.5271590357233,430.1266821047163,422.73955898532733,425.38775634765625,53418
2023-01-17,422.9718891189547,426.502838091535,421.0205632732925,425.6200866699219,26808
2023-01-18,425.6200866699219,427.43203817452314,422.8324864209576,425.6200866699219,23119
2023-01-19,423.7152384020039,426.1311642923499,422.8789639975977,425.480712890625,27324
2023-01-20,423.06476854970697,425.7129943456131,410.7064193113915,412.0072937011719,125387
2023-01-23,416.09576955473153,416.09576955473153,409.91659491578264,411.4962463378906,35610
2023-01-24,409.82366833785875,412.7971198234239,408.8480196337794,411.5426940917969,33760
2023-01-25,411.5426952696039,411.5426952696039,405.45644630268384,410.7064208984375,291857
2023-01-27,409.77716953704265,411.63556939888866,394.9099706422747,397.047119140625,50078
2023-01-30,383.57378762821816,403.27284097241,382.8304388954676,389.52069091796875,55590
2023-01-31,390.3104558741591,393.144532940722,388.91665584838745,390.17108154296875,33352
2023-02-01,394.9100121658012,394.9564608244587,384.22421183660896,385.1534118652344,104242
2023-02-02,386.87244093469843,386.87244093469843,380.089263652921,380.87908935546875,73105
2023-02-03,381.11139316770584,381.99414455411545,376.3724672620646,377.5804443359375,31834
2023-02-06,379.7175947035206,380.0428203923583,374.7463687653876,376.2795715332031,41770
2023-02-07,379.9963713800871,379.9963713800871,375.1645197825288,376.1866455078125,27355
2023-02-08,379.0671716827803,379.0671716827803,375.8614201679925,376.2795715332031,42029
2023-02-09,377.1622945664082,378.6490203175697,375.396820143063,376.2795715332031,42976
2023-02-10,377.25522114155797,377.4410724947466,371.44772081610296,373.3525695800781,51985
2023-02-13,373.7707231129653,376.2330975938451,370.7972715863217,371.9123229980469,43896
2023-02-14,371.6800230548413,373.49197451000776,370.28622296838563,371.35479736328125,22407
2023-02-15,371.6799934138241,371.9587420661112,369.17114211550756,371.3083190917969,32620
2023-02-16,371.3083493992178,373.21319817817044,370.7508236922033,371.5406494140625,30877
2023-02-17,371.6800230548413,372.3304744379614,369.6357715852655,371.35479736328125,39692
2023-02-20,374.1888411583152,381.15784096863695,368.79946429084004,374.0494384765625,63603
2023-02-21,374.04947256022444,374.04947256022444,370.7508236922033,371.5406494140625,42653
2023-02-22,371.5406832934857,371.5406832934857,367.35928264499387,367.73095703125,24128
2023-02-23,367.87030466494735,369.82163049724966,362.20217852614,362.6667785644531,44997
2023-02-24,365.6402321097623,365.6402321097623,357.83495709570605,360.5760803222656,56854
2023-02-27,357.92788837326697,360.48318863763313,355.5119624519334,355.9765625,32189
