Date,Open,High,Low,Close,Volume
2023-01-02,89.52226747461788,91.6361864446201,89.52226747461788,91.34122467041016,101869
2023-01-03,90.4071500386469,93.70094573720901,90.06302425709876,91.83282470703125,189487
2023-01-04,91.8328355288618,92.96354108837635,89.52226786460707,89.9155502319336,82456
2023-01-05,90.407156390645,90.99709491632447,88.63736331774645,89.32561492919922,69057
2023-01-06,90.45631724859896,90.45631724859896,87.60497531331283,88.5390396118164,112180
2023-01-09,89.37478036361917,91.78366854255218,88.58820065139854,89.0798110961914,100004
2023-01-10,90.35799786727863,90.45631845227688,88.68651791678911,89.66973876953125,103153
2023-01-11,89.96471104694851,91.439542375587,89.96471104694851,90.50548553466797,104528
2023-01-12,90.94793134603255,90.94793134603255,87.26085304822043,87.89994812011719,116561
2023-01-13,88.24407381758253,89.47309991532045,88.24407381758253,89.27645874023438,52956
2023-01-16,89.42394053395348,90.35800491776996,88.04743723381196,88.44071960449219,71845
2023-01-17,88.48987365036868,88.9814840595374,86.76923721827818,87.50665283203125,85757
2023-01-18,87.94910212707211,88.73568180847477,87.50665574464549,88.34239196777344,30619
2023-01-19,87.7524626841257,89.47309920734385,87.26085224892051,88.04743194580078,65804
2023-01-20,88.29323520155242,89.3747766346963,87.89994536185108,88.39155578613281,49951
2023-01-23,88.48987445803176,88.6373590824044,86.86755859269192,87.35916900634766,73249
2023-01-24,87.80163090537096,88.34239790899575,86.57260475888692,87.31002044677734,59846
2023-01-25,87.31001781044749,88.6373645082949,82.0989441061517,83.72126007080078,220389
2023-01-27,79.93585821982245,82.44306689007871,75.7080055582267,77.4778060913086,341684
2023-01-30,77.67444314939448,80.13249514779304,75.95380675051548,76.83870697021484,126942
2023-01-31,77.28116310737023,81.21404680241585,76.19962159150876,79.14928436279297,204004
2023-02-01,80.03418607998397,81.06656356697748,77.08452325763602,77.57613372802734,95985
2023-02-02,76.49458729704058,80.1325015445221,76.29793862064321,78.46102905273438,105800
2023-02-03,79.0509545877158,79.4442444118098,76.29793332043725,76.69122314453125,78094
2023-02-06,77.82192938510096,77.82192938510096,74.92142346595062,76.54373931884766,68209
