Date,Open,High,Low,Close,Volume
2023-01-02,810.0705456712283,813.7616326047241,803.4757916681253,809.3815307617188,2042294
2023-01-03,809.3323175995869,813.4171444492409,804.9522158144083,807.5606079101562,2166531
2023-01-04,807.905036812869,809.0861965603299,793.8297050193504,797.2747192382812,3260112
2023-01-05,801.2611413295456,808.6925176906209,784.4790113823569,806.7239379882812,3119740
2023-01-06,807.0192212572856,811.4485253035357,790.8768447026616,793.4359741210938,2892006
2023-01-09,797.7176429760768,807.3636705479838,796.3888157626901,803.8202514648438,2040072
2023-01-10,804.1647737645094,807.7574555970302,768.828745599179,783.888427734375,4545808
2023-01-11,787.4317775327023,790.4830516401307,776.653793062468,783.9375610351562,3618663
2023-01-12,784.1837015236215,786.8904984938085,773.7501935200404,780.4926147460938,2670641
2023-01-13,783.1009818878184,787.6779537281868,773.6518233431489,782.1659545898438,4059998
2023-01-16,784.4789986093089,784.9711435268806,772.0769707170153,774.685302734375,3601251
2023-01-17,775.9648671281892,779.0162016614231,765.8758963228657,772.4214477539062,2948618
2023-01-18,771.6831964200572,783.3470064170673,764.3994279335391,774.1439208984375,5585785
2023-01-19,771.6340067731776,771.6340067731776,759.625659103802,763.8580932617188,5086667
2023-01-20,763.8089625253052,774.2424114365017,760.3147453949896,762.2833251953125,3328697
2023-01-23,766.1219619791382,766.1219619791382,750.4225873166421,756.9680786132812,4283589
2023-01-24,757.066571497415,761.8403532982918,746.0917155040119,749.241455078125,3011438
2023-01-25,741.1702132357661,745.0089674543523,694.9085930205191,701.9462890625,17085455
2023-01-27,688.0186056255815,688.8552279681459,528.5636498153608,587.5718383789062,64194046
2023-01-30,610.2596989668393,646.2846829721102,558.0431351269497,587.6210327148438,58256575
2023-01-31,590.5738569694246,617.0512755873989,578.8607847756858,603.025146484375,33272489
2023-02-01,617.1496726517444,619.118252149836,452.28113968656544,487.3710632324219,46557720
2023-02-02,501.98781448216596,525.6107704577973,417.3880913791795,455.1848449707031,115517458
2023-02-03,451.7890156541073,499.0349257878702,388.89290379616364,491.0129699707031,89662866
2023-02-06,490.17629844193345,540.0798010816993,469.2109386563596,536.880859375,38363919
2023-02-07,541.3594238431568,589.0482796496883,534.4693948124257,544.4599609375,46650736
2023-02-08,555.1394761029412,595.4953600040415,554.1551862516948,589.835693359375,31111885
2023-02-09,578.024162841968,579.7466699257883,537.6190801196117,573.1519165039062,22494005
2023-02-10,564.5885662053066,590.475434216123,551.2022498815513,574.7760009765625,12527188
2023-02-13,578.6640053745011,586.7351337839985,528.9573697938388,545.0012817382812,19528545
2023-02-14,542.3436456577983,572.1184102333852,529.8431539694864,556.2221069335938,17976429
2023-02-15,558.8797451526607,569.7561355972588,553.0724712877386,560.110107421875,9259895
2023-02-16,570.8880181498164,581.5183347483855,564.2932652352446,568.1320190429688,9909820
2023-02-17,569.903742504959,576.7937704799758,560.1592503383534,569.5592651367188,8880620
2023-02-20,558.3875566492937,572.512150442877,551.2022535733256,570.5927734375,9507162
2023-02-21,575.8095514784751,584.4712899811851,570.1006824705264,574.037841796875,7702230
2023-02-22,574.3331178155951,574.3823202920106,531.516510060705,538.5049438476562,10994235
2023-02-23,531.0243429471404,549.3813716040926,525.266271692684,543.1802978515625,10711597
2023-02-24,548.2493933068604,557.0095961532267,534.6662067087684,550.1195678710938,8631548
2023-02-27,550.2179681635412,562.9645323929612,544.4106346300515,553.1708374023438,8484384
2023-02-28,554.1551698151617,604.7968931749833,543.278779296746,583.1425170898438,25360275
2023-03-01,588.6053049598745,606.3225214971283,585.258695583436,592.640869140625,18661166
2023-03-02,594.4618321601689,615.1811202758016,576.4000784231026,613.1141357421875,21080489
2023-03-03,652.5841445352387,692.9400267764827,640.3297243759946,673.89404296875,42832968
2023-03-06,679.1599759941639,711.3954676083797,670.3997725631463,679.898193359375,37435406
2023-03-08,689.00284556438,703.7671922550453,671.2856295355816,700.863525390625,20232587
2023-03-09,702.6845311850855,705.3420656556701,675.2228209945881,686.2960815429688,17041388
2023-03-10,674.0416350942987,690.7253590232626,669.9568685181272,686.83740234375,12138642
2023-03-13,692.6447506854265,699.3871118473119,666.5118682688328,670.4982299804688,9693337
2023-03-14,670.4982636401257,673.7956106356588,628.5674796213373,644.2177124023438,18147337
2023-03-15,651.1568998132649,677.0437093248624,646.9244657233702,668.67724609375,15514873
2023-03-16,676.1087653052091,681.4730972703059,664.5433588268605,668.9234008789062,12992236
2023-03-17,677.6834844163205,680.8824260638921,660.7536889123784,669.6614990234375,7625895
2023-03-20,660.4585004877321,667.1024570872733,648.9422970332699,656.2752685546875,5250369
2023-03-21,660.950650164895,663.805114829033,650.8124764814204,654.3558959960938,5011027
2023-03-22,659.3757444385164,661.344323988921,643.8731804790807,646.8260498046875,4457720
2023-03-23,644.7098470081312,656.8658025357097,641.8061799567308,644.66064453125,4491324
2023-03-24,647.8595958358512,650.2711180005468,623.9905668056941,627.9769287109375,6072701
2023-03-27,627.9769397508959,634.7193013587727,615.6733163231745,619.2167358398438,5621870
2023-03-28,612.8187890116327,617.9371078495985,562.5708080847083,584.0775756835938,19860622
2023-03-29,584.0283354386935,632.4554061644665,580.829393552328,626.6481323242188,17057169
2023-03-31,633.7841942895172,645.1035264186966,617.4941508599798,621.9727172851562,9466910
2023-04-03,628.5182492994104,628.9611917313791,612.3759323805562,617.9371337890625,6072184
2023-04-05,617.0512906382095,629.7485928269908,615.2303184890366,626.7465209960938,6622367
